method,shots,eval_seed,train_seed,checkpoint_path,checkpoint_config_hash,checkpoint_selection_metric,best_validation_mse,validation_task_bank_path,config_hash,device,hardware,train_wallclock_sec,reward_mode,behavior_clone_checkpoint,task_bank_path,policy_params,episodes,mse_mean,mse_mean_ci95_lo,mse_mean_ci95_hi,mse_median,mse_iqr,info_gain_mean,decision_ms_mean,decision_ms_p95,smc_update_ms_mean,smc_update_ms_p95,step_total_ms_mean,step_total_ms_p95,crlb_theta_mse_mean,mse_crlb_ratio_mean,per_seed_mse_mean
fixed,128,777 778 779 780 781,,,,,,,d6f6693c354c,cpu,cpu:x86_64,,,,runs/noisy_native/task_bank.npz,"{""basis_order"": [0, 1, 2], ""m_evo"": 5, ""n_qubits"": 5, ""name"": ""fixed""}",1500.0,0.04369904806340734,0.042402922009381776,0.04501077100808034,0.037534259259700775,0.03329846356064081,14.172623578389485,0.0020176384541964916,0.0026295791224886975,41.85448122874152,43.57069895874398,42.3634744243636,44.08558039274067,,,777:0.043690652;778:0.04384424;779:0.04113974;780:0.044196255;781:0.045624354
