shots,reference,baseline,paired_tasks,wilcoxon_nonzero_pairs,reference_mse_mean,reference_mse_median,reference_mse_iqr,baseline_mse_mean,baseline_mse_median,baseline_mse_iqr,mse_delta_reference_minus_baseline,mse_ratio_reference_over_baseline,mse_ratio_ci95_lo,mse_ratio_ci95_hi,reference_decision_ms_mean,baseline_decision_ms_mean,latency_speedup_baseline_over_reference,latency_speedup_ci95_lo,latency_speedup_ci95_hi,wilcoxon_w,wilcoxon_p,wilcoxon_p_bh,wilcoxon_p_holm,cliffs_delta,rank_biserial
128,symqnet,random,1500,1500,0.07350115062875881,0.07221346596876779,0.03145033276329438,0.0426759209173033,0.034796373918652534,0.03754721023142338,0.030825229711455498,1.722309654926677,1.6624768365961526,1.7869173683237842,1.5360791188848701,0.014362314383982232,0.009349983478981654,0.009336016143044815,0.009364963262191443,120046.0,1.6917495659014775e-153,2.1146869573768467e-153,3.383499131802955e-153,0.6286035555555556,0.7867270708416612
128,symqnet,fixed,1500,1500,0.07350115062875881,0.07221346596876779,0.03145033276329438,0.04369904806340734,0.037534259259700775,0.03329846356064081,0.029802102565351457,1.6819851664070258,1.6326036797438153,1.7356288514580898,1.5360791188848701,0.0020176384541964916,0.001313499044021387,0.001304531909977605,0.001322241002672313,86868.0,4.826377972100807e-177,8.043963286834678e-177,1.4479133916302422e-176,0.6439844444444445,0.8456708860759493
128,symqnet,fixed_optimized,1500,1500,0.07350115062875881,0.07221346596876779,0.03145033276329438,0.029182729383232072,0.022695649415254593,0.027965129585936666,0.044318421245526735,2.5186523735847475,2.4175881967338033,2.6249873642971107,1.5360791188848701,0.024893162832422946,0.016205651470930973,0.004363156613659379,0.031074203790597305,29103.0,4.4025668849055774e-222,2.2012834424527888e-221,2.2012834424527888e-221,0.8280462222222222,0.9482958027981345
128,symqnet,fisher_greedy_fast,1500,1500,0.07350115062875881,0.07221346596876779,0.03145033276329438,0.03669787307518224,0.028673555701971054,0.03345854766666889,0.03680327755357656,2.0028722230898337,1.9307868130433303,2.087207737319467,1.5360791188848701,108.77979608931949,70.8165320079926,70.62642099579018,71.00869402270091,76076.0,4.5662317365530305e-185,1.1415579341382576e-184,1.8264926946212122e-184,0.7162977777777778,0.86484388185654
128,symqnet,bald_2step_fast,1500,1500,0.07350115062875881,0.07221346596876779,0.03145033276329438,0.05466013523610309,0.04675256833434105,0.04528453620150685,0.018841015392655716,1.3446939037247607,1.3009803646346412,1.3887446271721902,1.5360791188848701,68.18282560993815,44.38757403292876,44.223758469805986,44.543827523065296,257778.0,6.989188215588629e-74,6.98918821558863e-74,6.989188215588629e-74,0.42667555555555553,0.542033311125916
