method,shots,eval_seed,train_seed,checkpoint_path,checkpoint_config_hash,checkpoint_selection_metric,best_validation_mse,validation_task_bank_path,config_hash,device,hardware,train_wallclock_sec,reward_mode,behavior_clone_checkpoint,task_bank_path,policy_params,episodes,mse_mean,mse_mean_ci95_lo,mse_mean_ci95_hi,mse_median,mse_iqr,info_gain_mean,decision_ms_mean,decision_ms_p95,smc_update_ms_mean,smc_update_ms_p95,step_total_ms_mean,step_total_ms_p95,crlb_theta_mse_mean,mse_crlb_ratio_mean,per_seed_mse_mean
symqnet,32,777 778 779 780 781,778,runs/main_result/symqnet_seed_778/best_agent.pt,6fd9bd5b598b,heldout_validation_mse,0.06812999618705362,runs/main_result/validation_task_bank.npz,d775bf109857,cpu,cpu:x86_64,7849.172624393948,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.23797696607808272,0.23368104340148468,0.24243436628232398,0.22908049076795578,0.11862878501415253,5.222810303370158,2.3775700162988396,3.1463607196734906,11.61743324558699,40.809600918010496,14.881602600652347,44.58540939658027,,,777:0.24138844;778:0.23528346;779:0.23988156;780:0.23568528;781:0.23764609
symqnet,64,777 778 779 780 781,778,runs/main_result/symqnet_seed_778/best_agent.pt,6fd9bd5b598b,heldout_validation_mse,0.06812999618705362,runs/main_result/validation_task_bank.npz,c034fef03a36,cpu,cpu:x86_64,7849.172624393948,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.23974084254105885,0.2353147614378482,0.2446057944735512,0.22830205410718918,0.11957503482699394,6.192043642679851,1.5218692657675732,1.6075275800540112,11.796616700408912,36.28661629705069,13.847917540647797,38.36024136596825,,,777:0.2441863;778:0.23649455;779:0.24188796;780:0.24122327;781:0.23491212
symqnet,128,777 778 779 780 781,778,runs/main_result/symqnet_seed_778/best_agent.pt,6fd9bd5b598b,heldout_validation_mse,0.06812999618705362,runs/main_result/validation_task_bank.npz,1daf8efb0148,cpu,cpu:x86_64,7849.172624393948,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.24868654987836877,0.24371902036840715,0.25359128204643105,0.23812326043844223,0.13010521978139877,7.634790329297384,1.5002140199390448,1.5803104702887747,13.702991577591835,36.19640374773493,15.724252467511516,38.235910000415366,,,777:0.25063213;778:0.25094626;779:0.24423475;780:0.24877046;781:0.24884915
symqnet,256,777 778 779 780 781,778,runs/main_result/symqnet_seed_778/best_agent.pt,6fd9bd5b598b,heldout_validation_mse,0.06812999618705362,runs/main_result/validation_task_bank.npz,3b023f52ac67,cpu,cpu:x86_64,7849.172624393948,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2558616428772608,0.2502258566386998,0.2612833605351548,0.24386490881443024,0.14448270574212074,9.542718836784363,2.5317402980764636,3.2703272627550177,18.95913204506548,40.93334900523769,22.463782892715514,44.99367817211896,,,777:0.25272244;778:0.24945935;779:0.26442708;780:0.2553602;781:0.25733914
symqnet,512,777 778 779 780 781,778,runs/main_result/symqnet_seed_778/best_agent.pt,6fd9bd5b598b,heldout_validation_mse,0.06812999618705362,runs/main_result/validation_task_bank.npz,46f65abb9621,cpu,cpu:x86_64,7849.172624393948,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2725285437082251,0.26651779214510074,0.27839833430772026,0.257056325674057,0.16382663324475288,11.910332333564758,1.5099972632166034,1.5513622665506166,20.565246467049562,36.726207681698725,22.599022332609078,38.77227197362421,,,777:0.27092038;778:0.27677645;779:0.26718254;780:0.27368028;781:0.27408307
symqnet,32,777 778 779 780 781,779,runs/main_result/symqnet_seed_779/best_agent.pt,805692425526,heldout_validation_mse,0.06418203366047237,runs/main_result/validation_task_bank.npz,d775bf109857,cpu,cpu:x86_64,9252.433404914918,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2316561232469976,0.22634322325342024,0.237321678872748,0.22069896012544632,0.13479087501764297,8.526617582639059,1.983232657416482,2.8563468987510228,12.769412520589496,39.83854176849127,15.493912859681856,42.826837899260376,,,777:0.23090751;778:0.22989237;779:0.2332283;780:0.23792117;781:0.22633127
symqnet,64,777 778 779 780 781,779,runs/main_result/symqnet_seed_779/best_agent.pt,805692425526,heldout_validation_mse,0.06418203366047237,runs/main_result/validation_task_bank.npz,c034fef03a36,cpu,cpu:x86_64,9252.433404914918,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.23996843559791645,0.23446218775458014,0.2455723605182022,0.2267371043562889,0.1526903212070465,9.935982807795206,1.5075694904102148,1.5475225871584068,11.99722173366549,37.081141167960595,14.031866244372427,39.134869303476684,,,777:0.23052268;778:0.24066106;779:0.2419134;780:0.24841164;781:0.23833339
symqnet,128,777 778 779 780 781,779,runs/main_result/symqnet_seed_779/best_agent.pt,805692425526,heldout_validation_mse,0.06418203366047237,runs/main_result/validation_task_bank.npz,1daf8efb0148,cpu,cpu:x86_64,9252.433404914918,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2507331496613721,0.2444154573368219,0.25703113193878285,0.23339595645666122,0.149487417191267,11.435108633995057,1.5037016610796048,1.544295283946364,12.379563879963287,37.19359739937742,14.415014130529016,39.24809726948539,,,777:0.25040669;778:0.23678961;779:0.25971628;780:0.25466339;781:0.25208977
symqnet,256,777 778 779 780 781,779,runs/main_result/symqnet_seed_779/best_agent.pt,805692425526,heldout_validation_mse,0.06418203366047237,runs/main_result/validation_task_bank.npz,3b023f52ac67,cpu,cpu:x86_64,9252.433404914918,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.26697615171472233,0.2604117650743884,0.2738872993574788,0.24985970556735992,0.16936490684747696,13.512594511032104,1.5929248382044194,1.643869602412451,13.791142577122189,38.499938873166684,15.940304036657498,40.66172323259525,,,777:0.25974933;778:0.26006094;779:0.27512879;780:0.26761803;781:0.27232366
symqnet,512,777 778 779 780 781,779,runs/main_result/symqnet_seed_779/best_agent.pt,805692425526,heldout_validation_mse,0.06418203366047237,runs/main_result/validation_task_bank.npz,46f65abb9621,cpu,cpu:x86_64,9252.433404914918,info_gain,,runs/ood_wide/task_bank.npz,"{""action_selection"": ""argmax"", ""belief_mode"": ""both"", ""graph"": ""chain"", ""name"": ""symqnet"", ""temporal"": ""transformer"", ""use_smc_feedback"": true, ""use_vae"": true}",1500.0,0.2692433175755044,0.2620133712196723,0.27635475328962006,0.24752550572156906,0.1722334511578083,16.194354984283446,1.6099848611069052,1.6736959799115236,15.861747189819448,38.68470553929607,18.02836664709159,40.86882806955449,,,777:0.27277957;778:0.26698404;779:0.27644891;780:0.26948321;781:0.26052086
