shots,baseline,paired_tasks,mse_ratio,mse_ratio_ci95_lo,mse_ratio_ci95_hi,latency_speedup,latency_speedup_ci95_lo,latency_speedup_ci95_hi,wilcoxon_p_bh,cliffs_delta
128,bald_2step_fast,100,0.9379009476955278,0.8702407733713452,1.0110529871035097,3848.1624709850535,3625.2174199990363,4089.283457031915,0.3554304190435045,-0.0876
128,dad_transformer,100,0.9860486782185185,0.9585823246268437,1.013052014967875,0.43693428868579737,0.4333146113690602,0.44257254128574697,0.39130816936209484,-0.0512
128,fisher_greedy_fast,100,1.0035890832751058,0.9153531621955049,1.1108169463376156,6163.295038503365,5900.792233831183,6341.850033552515,0.7832655420427076,0.0666
128,fixed,100,1.1548788021441234,1.0843545471046554,1.2283034054990463,0.000913274556419304,0.0008715087984766793,0.0009418551617146464,0.00012662597992238008,0.2708
128,fixed_optimized,100,1.2216189138078848,1.100393421108917,1.3509162228556082,2.2214191261836223,0.0008862946819706312,6.4314185300201965,0.00012662597992238008,0.3774
128,random,100,0.9820331823735078,0.9150196845347672,1.0608898779042273,0.010721664196579416,0.010206686826918837,0.01111739156517186,0.7832655420427076,0.0394
